split_id,propn,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,n_noun,n_adj,n_adp,n_det,n_pron,n_verb,n_adv,n_intj,n_total,f_score
train_648,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,6,5,2,0,29,48.2759
train_808,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,2,2,2,0,23,58.6957
train_723,1,0,1,0,0,0,0,0,0,0,0,0,5,4,4,4,0,2,1,0,24,79.1667
train_27,1,1,0,0,0,0,0,0,0,0,0,0,8,3,3,5,3,3,0,0,42,65.4762
train_1369,1,0,0,0,1,0,0,0,0,0,0,0,5,3,4,3,0,2,0,0,29,72.4138
train_780,0,1,0,0,0,0,0,0,0,0,0,0,5,2,2,3,0,1,2,0,23,69.5652
train_74,1,1,0,0,1,0,0,0,0,0,0,0,11,3,7,4,2,3,1,0,51,68.6275
train_1076,1,1,0,0,0,1,0,0,0,0,0,0,2,0,6,1,3,4,0,0,32,53.1250
train_141,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,3,1,0,20,50.0000
train_1311,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,1,4,0,0,26,67.3077
train_1162,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,2,0,0,25,64.0000
train_1295,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,2,0,16,53.1250
train_236,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,6,2,0,24,33.3333
train_178,1,0,0,0,0,1,0,0,0,0,0,0,6,1,3,3,0,1,0,0,18,83.3333
train_535,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,1,2,2,0,18,63.8889
train_1081,1,1,0,0,1,0,0,0,0,0,0,0,3,2,3,3,0,0,2,0,21,71.4286
train_79,1,0,0,0,1,1,0,0,0,0,0,0,4,1,4,1,0,1,0,0,17,76.4706
train_1090,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,2,1,0,18,63.8889
train_211,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,9,61.1111
train_173,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,0,0,16,62.5000
train_200,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,3,0,0,18,55.5556
train_1239,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,2,3,0,0,19,63.1579
train_436,1,0,0,0,1,1,0,0,0,0,0,0,3,0,3,3,1,3,0,0,19,63.1579
train_260,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,0,22,70.4545
train_1108,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,2,0,4,0,0,22,65.9091
train_1415,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,1,0,0,17,85.2941
train_781,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,1,0,19,60.5263
train_979,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,1,2,0,0,23,73.9130
train_119,1,1,1,0,0,1,0,0,0,0,0,0,6,1,2,3,1,2,0,0,23,69.5652
train_365,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,3,1,0,18,63.8889
train_355,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,7,1,3,1,0,34,77.9412
train_940,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,0,0,20,45.0000
train_139,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,4,0,0,17,64.7059
train_520,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,2,0,1,0,0,23,82.6087
train_1153,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,1,1,1,2,0,23,76.0870
train_450,1,0,0,0,0,1,0,0,0,0,0,0,4,0,5,4,0,1,4,0,24,66.6667
train_441,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,1,2,0,0,17,61.7647
train_1039,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,6,3,0,0,15,33.3333
train_950,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,2,3,7,1,0,33,53.0303
train_1316,1,0,0,1,0,1,0,0,0,0,0,0,5,2,2,3,0,3,0,0,24,68.7500
train_929,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,3,5,0,18,47.2222
train_1297,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,3,6,6,0,0,35,54.2857
train_28,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,4,0,0,20,55.0000
train_878,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,3,1,1,0,0,24,75.0000
train_397,1,0,0,0,0,1,0,0,0,0,0,0,3,1,3,2,1,2,1,0,24,60.4167
train_651,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,5,1,4,1,0,38,69.7368
train_968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10,50.0000
train_505,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,1,1,0,15,76.6667
train_818,1,1,0,0,1,1,0,0,0,0,0,0,2,0,4,0,1,3,1,0,28,51.7857
train_1344,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,1,2,0,17,52.9412
train_470,1,1,0,0,0,0,0,0,0,0,0,0,6,2,4,2,1,3,2,0,30,63.3333
train_583,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,2,0,3,1,0,30,75.0000
train_765,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,2,1,4,0,25,58.0000
train_1040,1,0,0,0,0,0,0,0,0,1,0,0,5,1,2,2,2,1,1,0,31,59.6774
train_417,1,0,0,0,0,1,0,0,0,0,0,0,4,2,3,2,2,5,3,0,29,51.7241
train_1110,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,16,53.1250
train_629,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,0,4,0,0,24,70.8333
train_545,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,3,0,0,13,69.2308
train_909,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,3,1,0,21,54.7619
train_763,1,0,0,0,1,1,0,0,0,0,0,0,4,1,2,2,0,5,0,0,26,57.6923
train_1091,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,6,1,0,22,47.7273
train_380,1,1,0,0,1,0,1,0,0,0,0,0,5,0,5,7,1,5,1,0,37,63.5135
train_1456,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,7,8,7,5,1,67,54.4776
train_661,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,17,79.4118
train_1335,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,1,0,5,0,0,25,68.0000
train_1144,1,0,0,0,0,1,0,0,0,0,0,0,6,1,3,3,1,6,2,0,32,56.2500
train_1324,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,2,0,0,14,64.2857
train_303,1,0,1,0,1,0,0,0,1,0,0,0,3,1,2,1,2,3,1,0,23,52.1739
train_885,1,0,0,0,0,1,0,0,0,0,0,0,3,1,4,1,1,1,1,0,21,64.2857
train_272,1,1,0,0,0,1,0,0,0,0,0,0,5,2,4,1,1,3,2,0,27,61.1111
train_543,1,0,0,0,0,0,1,0,0,0,0,0,11,3,7,9,1,3,1,0,41,80.4878
train_392,1,0,1,0,1,0,0,0,0,0,0,1,6,6,3,3,1,1,2,0,36,69.4444
train_1244,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,9,72.2222
train_1498,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4,1,1,1,0,25,78.0000
train_1409,1,0,0,0,1,1,0,0,0,0,0,0,9,2,7,8,0,4,2,0,47,71.2766
train_628,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,1,0,0,13,80.7692
train_1171,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,4,0,4,2,0,27,66.6667
train_1446,1,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,0,3,1,0,27,62.9630
train_675,1,0,0,0,1,0,0,0,0,0,0,0,7,2,4,4,0,3,2,0,29,70.6897
train_836,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,2,5,7,0,31,43.5484
train_739,1,1,0,0,0,0,1,0,0,0,0,0,7,0,4,2,1,1,0,0,29,68.9655
train_372,1,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,1,3,0,0,18,63.8889
train_775,1,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,2,2,1,0,21,57.1429
train_1502,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1,5,0,1,3,0,27,74.0741
train_622,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,5,0,5,2,0,33,66.6667
train_1236,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,4,0,3,1,0,26,75.0000
